"Treatment,""aac.6...II"",""aac.6...Ib.1"",""aac.6...Ib.2"",""aacC1"",""aacC2"",""aacC4"",""aadD"",""aacA.aphD"",""aadA.1a"",""aadA1.b"",""aadA5.1"",""aadA5.2"",""aadA9.1"",""aadA9.2"",""aph.2...Id"",""aph6ia"",""aphA1"",""aphA3"",""bla.ACC.1"",""BLA.SHV"",""blaTEM"",""blaTEM.1"",""blaTEM.2"",""blaVIM"",""blaPER"",""bla.L1"",""blaIMP.2."",""blaOXA1.blaOXA30"",""blaOXA10.1"",""blaCTX.M"",""blaCTX.Ma"",""blaCTX.Mb"",""blaCTX.Mc"",""blaCTX.Md"",""blaCTX.Me"",""CMYX...blacmy.2a."",""blaCMY2b"",""BLA.cmy.2"",""cfiA"",""cfxA"",""cphA.1."",""carB"",""CzrC1"",""X16s"",""X16s.1"",""X16s.2"",""dfrA12"",""IS26"",""ermB"",""ermB.1"",""ermB.2"",""ermB.jucl.Gun"",""ermB.jucl.Gun.1"",""ermB.jucl.Gun.2"",""Erm.F"",""ermT"",""InuB"",""InuC"",""IS1216"",""IS6100"",""msrD..matA.mel"",""mcr1"",""mefA"",""mecA"",""mphB"",""msrA"",""msrC"",""pbp2"",""sat4"",""str"",""strA"",""strB"",""Sul1"",""Sul2"",""spcN"",""tetA"",""tetB.1"",""tetB.2"",""tet.C.1"",""tet.C.2"",""TetL"",""tetM"",""tetO.1"",""tetO.2"",""Increp64"",""tet.W."",""TolC1"",""tetQ"",""tet.32."",""tetPA"",""tetPB"",""tetX"",""Van.A"",""vanB"",""VatE"",""water"""
463-07-06-2018,0,0,0,0,0,0,0,0,0.000336736502112842,0.000186826283989179,0,0,0,0,0,0,0,0.0118785939862778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533412173551607,0,0,0,0.92893863681746,0.98383177170148,1.09418845943228,0,0,0.0643090797998983,0.0472628713563534,0.0427133416308915,0.0649797069945624,0.077684798075239,0.0837035873949817,0.0374042131194196,0,0.00299168766115068,0,0.00408005110303938,0,0.0047053262694373,0,0.0636168905888217,0,0,0,0,0,0.0194324985229781,0,0,0,0,0,0,0.000219631090223343,0,0,0,0,0,0,0.118323616949729,0.130620813477978,0,0.25428366429597,0,0.132266183969499,0.0314625839248343,0.00830988594472309,0,0.0271159062230939,0,0.000185720930028628,0.00293989032025368,0
472-07-06-2018,0,0,0,0,0,0,0,0,0,0.000166049073529672,0,0,0,0,0,0,0,0.0131236326074711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024380411535289,0,0,0,1.06755545266316,1.00986433169553,0.927569636219458,0,0,0.100585716498024,0.0621242387057922,0.0708490225592887,0.173976502488236,0.078651110731513,0.114556679438392,0.0440344246489307,0,0.00142104993674633,0,0.0164838773259591,0.000642883345939458,0.00904053482076485,0,0.0701633619706778,0,0,0,0,0,0.0229018310820602,0,0,0,0,0,0,0,0,0,0,0,0,0.00205479840197086,0.166453254885365,0.205936666267337,0,0.237727333567114,0,0.137163269621924,0.0346871657289309,0.00434651728082828,0,0.0384129481926689,0,0,0.00344105334244859,0
476-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159608047541051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264355980352334,0,0,0,0.988706888629952,0.964127277546655,1.04905454497536,0,0,0.066418361212013,0.059137680994821,0.0504706675459779,0.11073901818881,0.0835169229652154,0.0816145824094493,0.021512579167857,0,0.000649065071717221,0,0.0322493688097746,0,0.000984209467831284,0,0.0448946667151559,0,0,0,0,0,0.0146672434136014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111271462708825,0.143044087503158,0,0.244767800420734,0,0.0795059139875223,0.0330483935133492,0.00581310426978514,0,0.0247384190316988,0,0.000366405016970821,0.00178204829714011,0
486-07-06-2018,0,0,0,0,0,0,0,0,0.000299181608578248,0.000455221867843738,0,0,0,0,0,0,0,0.0100767673908221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399609378113132,0,0,0,0.917987159256153,0.910053413496681,1.19700650531243,0,0,0.0766015176876659,0.0734894091431842,0.0842275312466185,0.11445114978844,0.116261862351584,0.123805238560561,0.0140742241670951,0,0.000850777641411624,0,0.0147290245590818,0.000281405238013035,0.00744673534242609,0,0.0415951091808329,0,0,0,0,0,0.0166317921498447,0.000322847256497972,0,0,0,0,0,0,0,0,0,0,0,0,0.104681547716297,0.108360058124503,0,0.163517837704996,0.000249380338606601,0.0618174711188484,0.0210985311852718,0.0084529189640616,0,0.0118799812402595,0,0.0003768181998647,0.000318777977374445,0
493-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188730667768612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107331198198912,0,0,0,0.991146528347478,0.970871265232136,1.03920323106966,0,0,0.0626218900999276,0.0588883694718043,0.0809856443719724,0.152619896660749,0.0525532368658183,0.0550398821796042,0.0283108677878837,0,0.00288374247309754,0,0.0197988046096681,0,0.00740316257769039,0,0.0330511767467712,0,0,0,0,0,0.0136362816165042,0,0,0,0,0,0,0,0,0,0,0,0,0.00255451528222196,0.075915314814808,0.0860276893890475,0,0.198651606436899,0,0.110465681933301,0.0181618758711046,0.00438717289330404,0,0.0112064213347304,0,0.000586930974856556,0,0
494-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108771748051172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106110282808157,0,0,0,0.917751296978367,0.952474508712981,1.14398842881737,0,0,0.144291733816254,0.158784583921991,0.148133159468567,0.430815942890181,0.35282749026868,0.327607025858979,0.0172602027647665,0.000215756688013862,0.00159405188606638,0,0.0121709549703897,0.00123985827145784,0.00553566133987123,0,0.0190677159410035,0,0,0,0,0,0.0111490579830128,0,0,0,0,0,0,0,0,0,0,0,0,0.00100262378767869,0.0525581168233008,0.0560558251984383,0,0.164518516246114,0,0.0725934247705557,0.0208501697028831,0.00320903830506586,0,0.00828566981807556,0,0,0.000613222780678889,0
568-07-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744094175676489,0.00572705473567567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275928578754035,0,0,0,1.06468939764746,0.888497072854045,1.0571121618551,0.000133500454178564,0,0.161955093705928,0.19272611034252,0.188940242729666,0.829047355526734,0.178222621817563,0.188700233973612,0.0116826928761829,0,0,0,0.0266470657083328,0,0.00492435529968832,0,0.0741428798921044,0,0,0,0,0,0.0272959222844461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690431377186728,0.113277207210092,0,0.229642832757911,0,0.0710906022071491,0.0580936209361949,0.00545625031789787,0,0.00887804545609115,0,0,0,0
16-20-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672497972884388,0,0,0,0.000120263744187572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674230477680428,0,0,0,1.04263202423646,0.951973923213535,1.00749729253257,0,0.000631947892876201,0.0544727234213031,0.0448014520594032,0.0568537148870585,0.0588983716113067,0.0916906015168023,0.0574150830739806,0.0130900696645816,0,0.000994341472256672,0,0.00281483174946481,0,0.0132566514685449,0,0.0471859815703937,0,0,0,0,0,0.00945941188085496,0,0,0,0,0,0,0,0,0,0,0,0,0.000462167127540091,0.0907538963187062,0.10641133049697,0,0.215566871272258,0,0.0783834541702135,0.0243159678710661,0.00207847987924361,0,0.0095797173314405,0,0.000502764650317624,0.0012735270901907,0
22-20-06-2018,0,0,0,0,0,0,0,0,0,0.00056649786921115,0,0,0,0,0,0,0,0.0221638945337423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124920432585008,0,0,0,0.869268055979363,1.06284315579621,1.08237337187549,0,0.000445431512790377,0.578807233977836,0.380924113631926,0.44991204337352,0.73597190553532,0.399483873714062,0.875570456533289,0.0452447116518962,0,0.0113075813425465,0,0.02203185166567,0.00116275209899414,0.0130379881254205,0,0.0755683626901077,0,0,0,0,0,0.0127354403599969,0.000252517678719567,0,0,0,0,0,0,0,0,0,0,0.0070406787369239,0.000644910852793225,0.0737121428228978,0.125526351035148,0,0.425677155868671,0,0.166153868067729,0.0277957820956974,0.00829565245625975,0,0.0132533134898438,0,0,0.00169514792978188,0
48-20-06-2018,0,0,0,0,0,0,0.000248248442107739,0,0.000156887955285585,0.000345623837612245,0,0,0,0,0,0,0,0.0234235174204369,0,0,0,0.000254461720246878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130333831190248,0,0,0,1.04390986150326,0.984556969912482,0.972962604775195,0,0.000320822138180542,0.0562418674485879,0.0642615729003934,0.0752198280821625,0.12494394644951,0.160002226982267,0.053193530456765,0.0130360178610006,0,0.00120103193910097,0,0.00712486131765789,0.00128876379561074,0.00911034105329101,0,0.0361401138032296,0,0,0,0,0,0.0210661182120326,0,0,0.000183964527964481,0,0,0,0,0.00116135904123761,0,0.000810133250860921,0.000451577164625901,0,0.000356163784443441,0.140401109866048,0.162886766851528,0,0.198604687472379,0.000818090513590962,0.0505679587979136,0.0303345811236888,0.00305772127817776,0,0.00218810654498493,0,0,0.0004460242142287,0
57-20-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781094796517494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757798720280959,0,0,0,0.959030951064265,0.987073872459593,1.05637404009885,0,0,0.161308157870443,0.136045539302035,0.140156150155428,0.120607400016659,0.140543338497156,0.16874176099972,0.0254715687410836,0.000158317536101511,0.00340033901367247,0,0.00264265698610642,0,0.00506781764170093,0,0.033541035548712,0,0,0,0,0,0.00839487161882489,0,0,0,0,0,0,0,0,0,0,0,0.00438995669076391,0.000133792615882132,0.0688294804138762,0.0883610222886789,0,0.185941492874148,0,0.0353128008544957,0.0186024447054603,0.00189296091500676,0,0.0033028930930128,0,0,0.000109754227995574,0
102-20-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114636241159278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819639642449994,0,0,0,0.969784476901594,0.963800736980283,1.06988603242502,0,0,0.0424293867857862,0.0519228107270978,0.0403317385601469,0.0568736307199943,0.0501994679724982,0.0385239873958193,0.0261557004199987,0,0.00145552238667534,0,0.00399476613392859,0.000129772663358257,0.00389546612097423,0,0.0332265129267425,0,0,0,0,0,0.0125674336459532,0,0,0,0,0,0,0,0,0,0,0,0,0.0002866428442068,0.066807505981128,0.090565638755147,0,0.191033932348191,0,0.0606812633299816,0.0204236543793367,0.00618055770997814,0,0.0100040237910364,0,0,0.000134549421762855,0
114-20-06-2018,0,0,0,0,0,0,0.00364412749251745,0,0,0.000150426552248515,0,0,0.00013409510415728,0,0,0,0.000154690577568056,0.0127171393075602,0,0,0,0,0.000123519778505453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108224356109064,0,0,0.00404224289078497,0.994578263121711,0.909512496462136,1.10548375779565,0,0.00103121627758494,0.266782017376438,0.285643737148334,0.325170111175609,0.527606569956113,0.244860628434941,0.252396787794014,0.025861529285325,0.0106058100330725,0.00459496648871312,0,0.0131727922962209,0.00475440565430917,0.00391544148330649,0,0.0421714722697015,0,0,0.000625209892287371,0,0,0.0134662979587155,0.0544228512651315,0,0.00133401061412458,0,0.00041675910630634,0,0,0,0,0,0,0.0104333365413365,0.00357322847677858,0.0544336777194313,0.0850477388059775,0,0.217214841948543,0,0.059193493385981,0.019491394097824,0.00230019783257953,0,0.0100344717376366,0,0,0.00120450643130855,0
116-20-06-2018,0,0,0,0,0,0,0,0,0.000683166747221259,0.000104168562501781,0,0,0,0,0,0,0,0.0128270879279994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562458410311932,0,0,0,1.02460544422066,1.01040565162194,0.965934269089297,0,0.000414691590129529,0.0479835612195435,0.0494967432239301,0.0575157472174111,0.0792998192238742,0.0976824988682946,0.0916388178572505,0.0360501836125401,0,0.00206356987919071,0,0.00250586340014962,0,0.0152794708791508,0,0.0610044861898476,0,0,0,0,0,0.0165482367771386,0,0,0.000397668654875611,0,0.000346668502951658,0,0.000668673639429322,0,0,0,0,0,0.000311832243609395,0.115607371184337,0.144350953279674,0,0.212769147448398,0.000499879608391065,0.110903446585988,0.02280634007774,0.00497041942049922,0,0.00995154203643151,0,0.000176448991744964,0,0
119-20-06-2018,0,0,0,0,0,0,0,0,0.000570755803101633,0,0,0,0,0,0,0,0,0.0129920066531428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756286496907363,0,0,0,0.900062077260387,1.03212138955745,1.07645717746455,0,0,0.0900955561895428,0.0931224074795572,0.0833948669487022,0.0600972319813732,0.114073435200809,0.143310963311011,0.0250958223784397,0,0.00129710422682833,0,0.0357160193071036,0,0.00629574774398104,0,0.0406330258124344,0,0,0,0,0,0.0103287391561316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929748215330429,0.0909497723555481,0,0.217337186820081,0,0.0974977266139411,0.0237713032749258,0.0035615286896438,0,0.0166300135001028,0,0,0.00116660935064549,0
122-20-06-2018,0,0,0,0,0,0,0,0,0.000107856917318232,0,0,0,0,0.000150117985002979,0,0,0,0.00991968221757247,0,0,0,0,0.000109122775856847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359552338919105,0,0,0,1.03461830847693,0.986793095109427,0.979475864030195,0,0.000125842870197789,0.039223786905754,0.0462183814172863,0.0452910430379398,0.0362715988566986,0.0464817655668405,0.0438412925805259,0.0163463553042259,0.000574273752143809,0.00211068271175228,0,0.014464733306788,0,0.00451016187666426,0,0.0313577619451971,0,0,0,0,0,0.0096154110382456,0,0,0,0,0,0,0.000264975938712366,0,0,0,0,0.000234692834022903,0.000560383556685518,0.0834325114590917,0.0865125245011654,0,0.153259719953852,0,0.0664731334542488,0.0260591590010864,0.00686671818201552,0,0.0112370978036692,0,0.000104897636890699,0.00101857177900169,0
128-20-06-2018,0,0,0,0,0,0,0,0,0,0.000199872525057264,0,0,0,0,0,0,0,0.0170343001426398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104433435002528,0,0,0,0.954763046596918,0.955049582988947,1.09667635292399,0,0,0.0376199104755849,0.0517371522123934,0.0451663029512823,0.0461095736818412,0.0507624113496815,0.0527261089587597,0.0412311949050135,0,0.00295151333285565,0,0.00273855080837866,0,0.00417855724017522,0,0.0312903262116193,0,0,0,0,0,0.0229855807223514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421450402595,0.0613100557909436,0,0.174823870981182,0,0.0764959021637395,0.0174509888847295,0.0101605842912863,0,0.0105666195725858,0,0,0.000280746947922059,0
129-20-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112558064433966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916824975139328,0,0,0,0.940199990672465,0.930624515070475,1.14289219975115,0,0,0.0570886310690308,0.0549906544669618,0.0680406431483501,0.0819468901441895,0.0513143671211291,0.0790339089424006,0.0424941798791901,0,0.00293478706814241,0,0.00669735549376905,0,0.00675382717849591,0,0.0547167350899875,0,0,0,0,0,0.0124246918277436,0,0,0.000132424054194153,0,0,0,0,0,0,0,0,0,0,0.0908365048019746,0.114127347737317,0,0.232452505935947,0,0.106528199023352,0.0247614255775111,0.00476246293626158,0,0.0245092658378665,0,0,0.000363826070738388,0
138-20-06-2018,0,0,0,0,0,0,0,0,0.00159130771630732,0.000992187042319469,0,0,0,0,0,0,0,0.00905242722483052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832995026240031,0,0,0,1.01216549107442,1.00112260471244,0.986872861132044,0,0.00243343373355323,0.0314217308588425,0.0353651521231169,0.0382167437671317,0.0515732241883271,0.0461150426459583,0.0251347029182698,0.00539209535286438,0,0.000402974903874375,0,0.0195887193191819,0,0.00327719337255424,0,0.0219486298591768,0,0,0,0,0,0.0109722494402535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058172550851581,0.0679991334412167,0,0.20923160625258,0,0.0670154483710325,0.0240287278550111,0.00797033306516383,0,0.00446480544500245,0,0.000398273502380397,0.000954317703706705,0
156-20-06-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109305148094577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498352398675973,0,0,0,0.952932879200834,1.01893996184642,1.02988585432912,0,0,0.145693917238785,0.141709798126642,0.134368511590831,0.247279844853067,0.168139926572971,0.125405441728039,0.0189012940266696,0,0.00342463173415942,0,0.0304339723066967,0.00099067099191088,0.00490392759583574,0,0.0427020020661327,0,0,0,0,0,0.0137855348226299,0.000820763755087136,0,0,0,0,0,0,0,0,0,0,0.00148630196522597,0.00164974843810809,0.080625776127608,0.094660162058735,0,0.220140314347489,0,0.0755924165837823,0.0268828101313431,0.00735101843970284,0,0.0133691389176371,0,0.000213437874478529,0.00341659580692574,0
166-20-06-2018,0,0,0,0,0,0,0,0,0.000119743977043629,0.000552796474149995,0,0,0,0,0,0,0,0.00886046154560017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767119123454638,0,0,0,1.07682289058011,0.869069413013625,1.06856576455891,0,0,0.0370014946783987,0.0356206217492397,0.0393155573063889,0.0497490754617466,0.0407475749281316,0.10955696697247,0.00774394563039132,0.00034373614776398,0.00240792418499735,0,0.0153150225158274,0.000638923129804012,0.00323892034266516,0,0.0320992253020899,0,0,0,0,0,0.00903680988272938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053045011177688,0.0725117234654318,0,0.195154194761669,0,0.0796628698367154,0.0238979004984635,0.00976043051148908,0,0.00235525177147244,0,0.000255511989319491,0.00133401792699745,0
171-20-06-2018,0,0,0,0,0,0,0,0,0,0.000218714686359127,0,0,0,0,0,0,0,0.014166585307278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152732986805949,0,0,0,1.01300373275906,1.021885324598,0.96602149955394,0,0.000444243730455259,0.0923403419054132,0.0845516432623946,0.103420029229058,0.204353926818479,0.105275636174971,0.106706873255184,0.0364678592249576,0.000969652945214863,0.00170186993301982,0,0.0309300705213334,0,0.00888550128976411,0,0.0585759509758879,0,0,0,0,0,0.0151591105289522,0.000321468525192249,0,0,0,0,0,0,0,0,0,0,0,0.000846689778705267,0.127221285401642,0.145142333451881,0,0.240346348158113,0,0.124246727203774,0.0277011134156172,0.00316740044268228,0,0.0102196218531918,0,0.000978453940575691,0.00110722678016043,0
173-20-06-2018,0,0,0,0,0,0,0,0,0.000508801965345713,0.000220434836166438,0,0,0,0,0,0,0,0.00854460965048228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092131614426459,0,0,0,0.830781965617987,1.05459202248044,1.14137526813438,0,0.00710788582955127,0.216296203861659,0.227051717320034,0.265584111661165,0.59430958867574,0.20498473030379,0.339851157090736,0.0257755688120274,0.000210972521980181,0.00304745354805341,0,0.00714634101446774,0,0.00948048074699128,0,0.0434981551648131,0,0,0,0,0,0.0118202595225795,0.000151508389170126,0,0,0,0,0,0.000214968999472829,0,0,0,0,0.00109861038966128,0.00206595525900247,0.0962335553645053,0.142713454190323,0,0.260189752683316,0.000438288286025946,0.0751057803534597,0.0282925335656586,0.0135952604274309,0,0.0137942392791371,0,0.000132281153067094,0.000308390285299568,0
194-20-06-2018,0,0,0,0,0,0,0,0,0.000151681508331421,0,0,0,0,0,0,0,0,0.00774107467824784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864376939743766,0,0,0,0.996588592179283,1.00671340673732,0.996731620583962,0,0,0.167816565883859,0.162233764420331,0.18537501823777,0.120148189828417,0.221906071937926,0.294747975930145,0.0177028547833973,0,0.0013693771250438,0,0.00960299452713343,0,0.0100941416627649,0,0.0298955355194143,0,0,0,0,0,0.0122267566472572,0,0,0,0,0,0,0,0,0,0,0,0.000611921850371551,0.000302306650516187,0.0760688705947659,0.0935040228617505,0,0.186226396363708,0,0.0645473034642696,0.0317255211511825,0.0108421695388183,0,0.015406088890088,0,0,0.000545960421586218,0
206-20-06-2018,0,0,0,0,0,0,0,0,0.000196728037726231,0,0,0,0,0,0,0,0,0.0130839116333506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269099900136304,0,0,0,0.827958866497956,1.06981300812768,1.1289725028211,0,0,0.107744100713995,0.103816738201119,0.102380465245334,0.247716445274971,0.0674309961936702,0.0981843706045492,0.0281928047486503,0.000466353513316059,0.000979175044595491,0,0.0111568001170828,0.000279406570966792,0.00673311982086056,0,0.025795916545624,0,0,0,0,0,0.0134433123500795,0.00137213981457883,0,0,0,0,0,0.000497496982036671,0,0,0,0,0.000243752386120822,0.0011015258265572,0.114430848111709,0.142313899919597,0,0.199247878852906,0,0.0747558338832623,0.0434596064260807,0.0100013166480163,0,0.0180705974017752,0,0,0.000162033442231335,0
221-20-06-2018,0,0,0,0,0,0,0,0,0.000497887666618298,0.000398332547965233,0,0,0,0,0,0,0,0.00761997703158686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733141733111671,0,0,0,1.05229698016532,1.00955256882275,0.941310141509568,0,0.000870784761708561,0.0537306865287752,0.0549656562875693,0.0611515141355857,0.0652758617847145,0.0408018893239604,0.0568692843620742,0.0272172174273407,0,0.00203287384910537,0,0.00358637438305203,0,0.00612505266022776,0,0.0362742819234655,0,0,0,0,0,0.00937344852951702,0,0,0,0,0,0,0,0,0,0,0,0,0.00062184254840047,0.110075265731953,0.175839052054979,0.000360567392848074,0.208726049632355,0,0.114409048000298,0.0376440208282931,0.00696564932420863,0,0.0181503971537819,0,0,0.000513545019200677,0
226-20-06-2018,0,0,0,0,0,0,0.000292187248595899,0,0.000196109478456014,0.000410706583096788,0,0,0,0,0,0,0,0.00819591675378194,0,0,0,0.000104676591778061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579800563842705,0,0,0,0.935160084164253,1.08481684925172,0.985729188427457,0,0,0.0855349791332883,0.0625228116524419,0.0615671963906865,0.0689392891105768,0.0442921817191321,0.0485848769508302,0.0235523138716514,0.0039047979674838,0.00378660693750972,0,0.0227371872650405,0,0.00647138110877771,0,0.0288625388143156,0,0,0,0,0,0.0140181496497102,0.00128231046084545,0,0,0,0,0,0,0,0,0,0,0,0.00165255861805684,0.152020859080062,0.189806991163981,0,0.228898626821841,0,0.0611679426766483,0.0364576810541773,0.00532244445838751,0,0.0118101872704357,0,0.000321304861882129,0.000262033077282007,0
241-20-06-2018,0,0,0,0,0,0,0,0,0,0.000773815405191973,0,0,0,0,0,0,0,0.0126263993163942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675841999424803,0,0,0,0.985387807213044,0.968528906165159,1.04780442659984,0,0,0.0660066247548435,0.0570247467193057,0.0493234823750793,0.0530267784867847,0.0822512179591015,0.0808614456153827,0.00873107878302468,0,0.00206292644043876,0,0.00479541801121497,0,0.0145065843171333,0,0.0585883469566416,0,0,0,0,0,0.00932305931950354,0,0,0.000331502045906681,0,0,0,0,0,0,0,0,0,0.000354938467457244,0.0916221297496282,0.12356772379504,0,0.254750132750075,0,0.0859222585515232,0.0352311697246372,0.00557581321631978,0,0.00460709173316735,0,0.000465306345164971,0.00022036314134386,0
242-20-06-2018,0,0,0,0,0,0,0,0,0.00345721557089565,0.00220489567652801,0,0,0,0.000265690616873201,0,0,0,0.0135716978701452,0,0,0.000540909696491277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305983815179762,0,0,0,1.07016166305208,0.962455026014871,0.970890309214257,0,0.0152361410319104,0.0728425352386114,0.0548237657994286,0.0493166255842238,0.105642243043116,0.0508721645232412,0.0409257483471681,0.0640063586262349,0,0.00554091247609934,0,0.00257654027066692,0,0.00510637581790586,0,0.0893752844666321,0,0,0,0,0,0.012419112706024,0,0,0,0,0,0,0.000598329762321826,0,0,0,0,0,0,0.102511662982759,0.120771838917938,0,0.329155463885244,0.0027925828746933,0.161214969077488,0.0218872999247973,0.00196940013892774,0,0.0178351024944507,0,0.000171582019788464,0.000548293297258484,0
248-20-06-2018,0,0,0,0,0,0,0,0,0.00415549179087382,0.00290333697588312,0,0,0,0,0,0,0,0.0139124554532104,0,0,0.00132263166326742,0.00270328949839792,0.00285642859226997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424229622125439,0,0,0,1.02200271318918,0.934846540068459,1.04666481785621,0,0.0137109987117629,0.0424411822569407,0.0275923548375659,0.0250168496771202,0.0653944609614739,0.0496241185323551,0.0521528800650614,0.0336070597828707,0,0.00352664206059296,0,0.00312683205593835,0.00448973725756336,0.00402901017916049,0,0.0461575502545764,0,0.00234871372423025,0,0,0,0.0192055631590999,0.00019800010550696,0,0.00272200366705537,0,0.00210162312076942,0,0.000229452016708023,0.00230707385628666,0.00236036096179059,0.005749176745925,0.00225835471872618,0,0.000426769218620016,0.118729427017144,0.136089439236468,0,0.307973368751717,0.0040961320321953,0.104802055987348,0.0272653275339343,0.012154844761314,0,0.0196050402056233,0,0.000239949985532349,0.000650966140238023,0
254-20-06-2018,0,0,0,0,0,0,0,0,0.000114197700740372,0,0,0,0,0,0,0,0,0.0130644457373064,0,0,0.000302351365913151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525265926884734,0,0,0,1.14194626304837,0.976932206477293,0.896375350128095,0,0,0.108839081529823,0.0924824931976742,0.0958227447217563,0.104647854625346,0.177484071616711,0.192888726511566,0.0228247636473838,0,0.00464365181387814,0,0.00579364154315815,0,0.00869748225389421,0,0.0318878479209096,0,0,0,0,0,0.0191056597205036,0,0.000633662062048693,0,0,0,0,0,0,0,0,0,0.000177365559395448,0,0.152653755093322,0.168260396659036,0,0.252729417656324,0,0.118389170006262,0.0317469389866023,0.00264245664658171,0,0.0118772441740465,0,0,0.00145631199353338,0
269-20-06-2018,0,0,0,0,0,0,0,0,0.00078771753077003,0.000963669719103885,0,0,0,0,0,0,0,0.00895966947606438,0,0,0.000115509508653499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408072535412598,0,0,0,0.929986541135815,1.04863584022383,1.02541257638069,0,0.000167875025243553,0.036025771273634,0.0207056317133164,0.0311053252180744,0.0274792493307613,0.0329732682749991,0.0422525019543733,0.00784577696292868,0,0.00301025024886841,0,0.0152421871060186,0,0.00332024428481984,0,0.0244817250682846,0,0,0,0,0,0.00700363263234749,0,0,0,0,0.000428336674337903,0,0,0,0,0,0,0,0.000259317544255129,0.0432644880128023,0.0745427115041364,0,0.274257907255622,0.000302095673927631,0.0707217431654864,0.0267707259866143,0.00282662520047489,0,0.00410070520762746,0,0.00029786108619679,0.00233856242082935,0
